contig_1	NP-PaPr00000245MP.bin.1.1
contig_2	NP-PaPr00000245MP.bin.1.1
contig_3	NP-PaPr00000245MP.bin.1.1
contig_5	NP-PaPr00000245MP.bin.1.1
contig_6	NP-PaPr00000245MP.bin.1.1
contig_180	NP-PaPr00000245MP.bin.1.2
contig_182	NP-PaPr00000245MP.bin.1.2
contig_183	NP-PaPr00000245MP.bin.1.2
contig_184	NP-PaPr00000245MP.bin.1.2
contig_186	NP-PaPr00000245MP.bin.1.2
contig_191	NP-PaPr00000245MP.bin.1.2
contig_192	NP-PaPr00000245MP.bin.1.2
contig_194	NP-PaPr00000245MP.bin.1.2
contig_196	NP-PaPr00000245MP.bin.1.2
contig_199	NP-PaPr00000245MP.bin.1.2
contig_204	NP-PaPr00000245MP.bin.1.2
contig_205	NP-PaPr00000245MP.bin.1.2
contig_207	NP-PaPr00000245MP.bin.1.2
contig_208	NP-PaPr00000245MP.bin.1.2
contig_90	NP-PaPr00000245MP.bin.1.2
contig_92	NP-PaPr00000245MP.bin.1.2
contig_1008	NP-PaPr00000245MP.bin.1.4
contig_1014	NP-PaPr00000245MP.bin.1.4
contig_1015	NP-PaPr00000245MP.bin.1.4
contig_1020	NP-PaPr00000245MP.bin.1.4
contig_1022	NP-PaPr00000245MP.bin.1.4
contig_1023	NP-PaPr00000245MP.bin.1.4
contig_123	NP-PaPr00000245MP.bin.1.4
contig_124	NP-PaPr00000245MP.bin.1.4
contig_132	NP-PaPr00000245MP.bin.1.4
contig_133	NP-PaPr00000245MP.bin.1.4
contig_137	NP-PaPr00000245MP.bin.1.4
contig_216	NP-PaPr00000245MP.bin.1.4
contig_217	NP-PaPr00000245MP.bin.1.4
contig_251	NP-PaPr00000245MP.bin.1.4
contig_256	NP-PaPr00000245MP.bin.1.4
contig_258	NP-PaPr00000245MP.bin.1.4
contig_265	NP-PaPr00000245MP.bin.1.4
contig_266	NP-PaPr00000245MP.bin.1.4
contig_373	NP-PaPr00000245MP.bin.1.4
contig_440	NP-PaPr00000245MP.bin.1.4
contig_465	NP-PaPr00000245MP.bin.1.4
contig_515	NP-PaPr00000245MP.bin.1.4
contig_526	NP-PaPr00000245MP.bin.1.4
contig_535	NP-PaPr00000245MP.bin.1.4
contig_536	NP-PaPr00000245MP.bin.1.4
contig_537	NP-PaPr00000245MP.bin.1.4
contig_543	NP-PaPr00000245MP.bin.1.4
contig_554	NP-PaPr00000245MP.bin.1.4
contig_555	NP-PaPr00000245MP.bin.1.4
contig_564	NP-PaPr00000245MP.bin.1.4
contig_565	NP-PaPr00000245MP.bin.1.4
contig_57	NP-PaPr00000245MP.bin.1.4
contig_573	NP-PaPr00000245MP.bin.1.4
contig_58	NP-PaPr00000245MP.bin.1.4
contig_583	NP-PaPr00000245MP.bin.1.4
contig_584	NP-PaPr00000245MP.bin.1.4
contig_590	NP-PaPr00000245MP.bin.1.4
contig_592	NP-PaPr00000245MP.bin.1.4
contig_594	NP-PaPr00000245MP.bin.1.4
contig_605	NP-PaPr00000245MP.bin.1.4
contig_620	NP-PaPr00000245MP.bin.1.4
contig_629	NP-PaPr00000245MP.bin.1.4
contig_63	NP-PaPr00000245MP.bin.1.4
contig_635	NP-PaPr00000245MP.bin.1.4
contig_638	NP-PaPr00000245MP.bin.1.4
contig_64	NP-PaPr00000245MP.bin.1.4
contig_650	NP-PaPr00000245MP.bin.1.4
contig_665	NP-PaPr00000245MP.bin.1.4
contig_686	NP-PaPr00000245MP.bin.1.4
contig_700	NP-PaPr00000245MP.bin.1.4
contig_702	NP-PaPr00000245MP.bin.1.4
contig_719	NP-PaPr00000245MP.bin.1.4
contig_722	NP-PaPr00000245MP.bin.1.4
contig_766	NP-PaPr00000245MP.bin.1.4
contig_773	NP-PaPr00000245MP.bin.1.4
contig_780	NP-PaPr00000245MP.bin.1.4
contig_838	NP-PaPr00000245MP.bin.1.4
contig_889	NP-PaPr00000245MP.bin.1.4
contig_895	NP-PaPr00000245MP.bin.1.4
contig_898	NP-PaPr00000245MP.bin.1.4
contig_900	NP-PaPr00000245MP.bin.1.4
contig_901	NP-PaPr00000245MP.bin.1.4
contig_902	NP-PaPr00000245MP.bin.1.4
contig_903	NP-PaPr00000245MP.bin.1.4
contig_909	NP-PaPr00000245MP.bin.1.4
contig_916	NP-PaPr00000245MP.bin.1.4
contig_917	NP-PaPr00000245MP.bin.1.4
contig_920	NP-PaPr00000245MP.bin.1.4
contig_925	NP-PaPr00000245MP.bin.1.4
contig_926	NP-PaPr00000245MP.bin.1.4
contig_930	NP-PaPr00000245MP.bin.1.4
contig_935	NP-PaPr00000245MP.bin.1.4
contig_936	NP-PaPr00000245MP.bin.1.4
contig_937	NP-PaPr00000245MP.bin.1.4
contig_938	NP-PaPr00000245MP.bin.1.4
contig_940	NP-PaPr00000245MP.bin.1.4
contig_942	NP-PaPr00000245MP.bin.1.4
contig_946	NP-PaPr00000245MP.bin.1.4
contig_947	NP-PaPr00000245MP.bin.1.4
contig_953	NP-PaPr00000245MP.bin.1.4
contig_955	NP-PaPr00000245MP.bin.1.4
contig_960	NP-PaPr00000245MP.bin.1.4
contig_967	NP-PaPr00000245MP.bin.1.4
contig_968	NP-PaPr00000245MP.bin.1.4
contig_973	NP-PaPr00000245MP.bin.1.4
contig_974	NP-PaPr00000245MP.bin.1.4
contig_975	NP-PaPr00000245MP.bin.1.4
contig_978	NP-PaPr00000245MP.bin.1.4
contig_981	NP-PaPr00000245MP.bin.1.4
contig_982	NP-PaPr00000245MP.bin.1.4
contig_983	NP-PaPr00000245MP.bin.1.4
contig_985	NP-PaPr00000245MP.bin.1.4
contig_986	NP-PaPr00000245MP.bin.1.4
contig_991	NP-PaPr00000245MP.bin.1.4
contig_992	NP-PaPr00000245MP.bin.1.4
contig_993	NP-PaPr00000245MP.bin.1.4
contig_997	NP-PaPr00000245MP.bin.1.4
contig_998	NP-PaPr00000245MP.bin.1.4
contig_1001	NP-PaPr00000245MP.bin.1.5
contig_114	NP-PaPr00000245MP.bin.1.5
contig_115	NP-PaPr00000245MP.bin.1.5
contig_117	NP-PaPr00000245MP.bin.1.5
contig_120	NP-PaPr00000245MP.bin.1.5
contig_449	NP-PaPr00000245MP.bin.1.5
contig_51	NP-PaPr00000245MP.bin.1.5
contig_626	NP-PaPr00000245MP.bin.1.5
contig_712	NP-PaPr00000245MP.bin.1.5
contig_784	NP-PaPr00000245MP.bin.1.5
contig_950	NP-PaPr00000245MP.bin.1.5
contig_994	NP-PaPr00000245MP.bin.1.5
contig_275	NP-PaPr00000245MP.bin.1.6
contig_287	NP-PaPr00000245MP.bin.1.6
contig_290	NP-PaPr00000245MP.bin.1.6
contig_291	NP-PaPr00000245MP.bin.1.6
contig_348	NP-PaPr00000245MP.bin.1.6
contig_357	NP-PaPr00000245MP.bin.1.6
contig_11	NP-PaPr00000245MP.bin.1.7
contig_12	NP-PaPr00000245MP.bin.1.7
contig_13	NP-PaPr00000245MP.bin.1.7
contig_14	NP-PaPr00000245MP.bin.1.7
contig_15	NP-PaPr00000245MP.bin.1.7
contig_162	NP-PaPr00000245MP.bin.1.7
contig_163	NP-PaPr00000245MP.bin.1.7
contig_248	NP-PaPr00000245MP.bin.1.7
contig_279	NP-PaPr00000245MP.bin.1.7
contig_280	NP-PaPr00000245MP.bin.1.7
contig_316	NP-PaPr00000245MP.bin.1.7
contig_467	NP-PaPr00000245MP.bin.1.7
contig_525	NP-PaPr00000245MP.bin.1.7
contig_548	NP-PaPr00000245MP.bin.1.7
contig_556	NP-PaPr00000245MP.bin.1.7
contig_566	NP-PaPr00000245MP.bin.1.7
contig_567	NP-PaPr00000245MP.bin.1.7
contig_571	NP-PaPr00000245MP.bin.1.7
contig_656	NP-PaPr00000245MP.bin.1.7
contig_842	NP-PaPr00000245MP.bin.1.7
contig_87	NP-PaPr00000245MP.bin.1.7
contig_891	NP-PaPr00000245MP.bin.1.7
contig_918	NP-PaPr00000245MP.bin.1.7
contig_962	NP-PaPr00000245MP.bin.1.7
contig_990	NP-PaPr00000245MP.bin.1.7
contig_168	NP-PaPr00000245MP.bin.1.8
contig_292	NP-PaPr00000245MP.bin.1.8
contig_349	NP-PaPr00000245MP.bin.1.8
contig_351	NP-PaPr00000245MP.bin.1.8
contig_358	NP-PaPr00000245MP.bin.1.8
contig_475	NP-PaPr00000245MP.bin.1.8
