mobileog_id gene_name refseq_id function category source evidence_type contig_id gene_start gene_end strand annotation percent_identity alignment_length refseq_length evalue bit_score query_start query_end ref_start ref_end
mobileOG_000293142 traO WP_001272003.1 transfer conjugation "Plasmid RefSeq" Homology contig_108_1 1 543 -1 ID=1_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514 100 338 374 1.05e-116 181 1 181 1 181
mobileOG_000037494 traO WP_001272003.1 transfer conjugation Multiple Homology contig_108_1 1 543 -1 ID=1_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514 100 338 429 6.18e-116 181 1 181 1 181
mobileOG_000044917 traO WP_016231896.1 transfer conjugation Multiple Homology contig_108_1 1 543 -1 ID=1_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514 100 338 429 6.18e-116 181 1 181 1 181
mobileOG_000344406 traO WP_001272002.1 transfer conjugation Multiple Homology contig_108_1 1 543 -1 ID=1_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514 100 338 429 6.18e-116 181 1 181 1 181
mobileOG_000294586 traO WP_001272003.1 transfer conjugation "Plasmid RefSeq" Homology contig_108_1 1 543 -1 ID=1_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514 100 338 437 7.94e-116 181 1 181 1 181
mobileOG_000042736 traO WP_001272005.1 transfer conjugation Multiple Homology contig_108_1 1 543 -1 ID=1_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514 99.4 337 429 1.7599999999999999e-115 181 1 181 1 181
mobileOG_000067518 traO WP_042004726.1 transfer conjugation Multiple Homology contig_108_1 1 543 -1 ID=1_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514 99.4 337 429 1.7599999999999999e-115 181 1 181 1 181
mobileOG_000344711 traO WP_096035229.1 transfer conjugation Multiple Homology contig_108_1 1 543 -1 ID=1_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514 99.4 337 429 1.7599999999999999e-115 181 1 181 1 181
mobileOG_000344635 traO WP_061336171.1 transfer conjugation "Plasmid RefSeq" Homology contig_108_1 1 543 -1 ID=1_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514 99.4 337 429 2.49e-115 181 1 181 1 181
mobileOG_000369821 traO WP_165885256.1 transfer conjugation "Plasmid RefSeq" Homology contig_108_1 1 543 -1 ID=1_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514 99.4 337 429 2.49e-115 181 1 181 1 181
mobileOG_000344761 traO WP_106916378.1 transfer conjugation Multiple Homology contig_108_1 1 543 -1 ID=1_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514 99.4 337 429 3.5399999999999997e-115 181 1 181 1 181
mobileOG_000344550 traO WP_031618797.1 transfer conjugation "Plasmid RefSeq" Homology contig_108_1 1 543 -1 ID=1_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514 99.4 337 429 3.5399999999999997e-115 181 1 181 1 181
mobileOG_000344704 traO WP_089585798.1 transfer conjugation "Plasmid RefSeq" Homology contig_108_1 1 543 -1 ID=1_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514 99.4 337 429 3.5399999999999997e-115 181 1 181 1 181
mobileOG_000344557 traO WP_032330003.1 transfer conjugation "Plasmid RefSeq" Homology contig_108_1 1 543 -1 ID=1_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514 98.9 335 429 2.02e-114 181 1 181 1 181
mobileOG_000036803 traO WP_001271994.1 transfer conjugation Multiple Homology contig_108_1 1 543 -1 ID=1_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514 98.3 333 429 5.76e-114 181 1 181 1 181
mobileOG_000037495 traN WP_001191877.1 transfer conjugation Multiple Homology contig_108_2 546 1529 -1 ID=1_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.540 100 636 327 2.2899999999999995e-232 328 1 327 1 327
mobileOG_000036804 traN WP_001191879.1 transfer conjugation Multiple Homology contig_108_2 546 1529 -1 ID=1_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.540 99.7 635 327 6.559999999999999e-232 328 1 327 1 327
mobileOG_000343130 traN WP_031618798.1 transfer conjugation "Plasmid RefSeq" Homology contig_108_2 546 1529 -1 ID=1_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.540 99.7 635 327 6.559999999999999e-232 328 1 327 1 327
mobileOG_000053534 traN WP_001191878.1 transfer conjugation Multiple Homology contig_108_2 546 1529 -1 ID=1_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.540 99.4 634 327 9.319999999999998e-232 328 1 327 1 327
mobileOG_000285606 traN WP_001191879.1 transfer conjugation "Plasmid RefSeq" Homology contig_108_2 546 1529 -1 ID=1_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.540 99.4 634 327 1.3199999999999997e-231 328 1 327 1 327
mobileOG_000051338 traN WP_021513963.1 transfer conjugation Multiple Homology contig_108_2 546 1529 -1 ID=1_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.540 99.4 633 327 2.6699999999999995e-231 328 1 327 1 327
mobileOG_000343092 traN WP_001191882.1 transfer conjugation "Plasmid RefSeq" Homology contig_108_2 546 1529 -1 ID=1_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.540 99.4 633 327 2.6699999999999995e-231 328 1 327 1 327
mobileOG_000343194 traN WP_108919130.1 transfer conjugation "Plasmid RefSeq" Homology contig_108_2 546 1529 -1 ID=1_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.540 99.4 633 327 2.6699999999999995e-231 328 1 327 1 327
mobileOG_000343122 traN WP_022630637.1 transfer conjugation Multiple Homology contig_108_2 546 1529 -1 ID=1_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.540 99.4 633 327 3.799999999999999e-231 328 1 327 1 327
mobileOG_000343157 traN WP_061348427.1 transfer conjugation Multiple Homology contig_108_2 546 1529 -1 ID=1_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.540 99.1 633 327 3.799999999999999e-231 328 1 327 1 327
mobileOG_000302457 traN WP_130046598.1 transfer conjugation "Plasmid RefSeq" Homology contig_108_2 546 1529 -1 ID=1_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.540 99.1 633 327 3.799999999999999e-231 328 1 327 1 327
mobileOG_000343158 traN WP_061801488.1 transfer conjugation "Plasmid RefSeq" Homology contig_108_2 546 1529 -1 ID=1_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.540 99.4 633 327 3.799999999999999e-231 328 1 327 1 327
mobileOG_000343213 traN WP_136776081.1 transfer conjugation "Plasmid RefSeq" Homology contig_108_2 546 1529 -1 ID=1_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.540 99.4 633 327 3.799999999999999e-231 328 1 327 1 327
mobileOG_000035638 traN WP_001191880.1 transfer conjugation Multiple Homology contig_108_2 546 1529 -1 ID=1_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.540 99.4 632 327 7.659999999999998e-231 328 1 327 1 327
mobileOG_000050552 traN WP_001191883.1 transfer conjugation Multiple Homology contig_108_2 546 1529 -1 ID=1_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.540 99.1 632 327 1.09e-230 328 1 327 1 327
mobileOG_000037496 traM WP_000138550.1 transfer conjugation,relaxosome Multiple Homology contig_108_3 1540 2232 -1 ID=1_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.506 100 461 230 2.8999999999999995e-166 231 1 230 1 230
mobileOG_000053412 traM WP_000138551.1 transfer conjugation,relaxosome Multiple Homology contig_108_3 1540 2232 -1 ID=1_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.506 99.6 459 230 1.6799999999999997e-165 231 1 230 1 230
mobileOG_000298997 traM WP_052939152.1 transfer conjugation,relaxosome "Plasmid RefSeq" Homology contig_108_3 1540 2232 -1 ID=1_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.506 99.6 459 230 1.6799999999999997e-165 231 1 230 1 230
mobileOG_000298822 traM WP_001685183.1 transfer conjugation,relaxosome Multiple Homology contig_108_3 1540 2232 -1 ID=1_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.506 99.1 458 230 2.3899999999999997e-165 231 1 230 1 230
mobileOG_000281013 traM WP_000138550.1 transfer conjugation,relaxosome "Plasmid RefSeq" Homology contig_108_3 1540 2232 -1 ID=1_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.506 99.6 458 230 3.3899999999999995e-165 231 1 230 1 230
mobileOG_000035639 traM WP_000138552.1 transfer conjugation,relaxosome Multiple Homology contig_108_3 1540 2232 -1 ID=1_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.506 99.1 457 230 6.839999999999999e-165 231 1 230 1 230
mobileOG_000042737 traM WP_000138548.1 transfer conjugation,relaxosome Multiple Homology contig_108_3 1540 2232 -1 ID=1_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.506 99.6 457 230 9.72e-165 231 1 230 1 230
mobileOG_000054320 traM WP_032072593.1 transfer conjugation,relaxosome Multiple Homology contig_108_3 1540 2232 -1 ID=1_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.506 98.7 456 230 2.79e-164 231 1 230 1 230
mobileOG_000054859 traM WP_064148462.1 transfer conjugation,relaxosome Multiple Homology contig_108_3 1540 2232 -1 ID=1_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.506 98.7 456 230 2.79e-164 231 1 230 1 230
mobileOG_000299092 traM WP_000138552.1 transfer conjugation,relaxosome "Plasmid RefSeq" Homology contig_108_3 1540 2232 -1 ID=1_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.506 98.7 456 230 2.79e-164 231 1 230 1 230
mobileOG_000299110 traM WP_087526040.1 transfer conjugation,relaxosome "Plasmid RefSeq" Homology contig_108_3 1540 2232 -1 ID=1_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.506 98.7 456 230 2.79e-164 231 1 230 1 230
mobileOG_000292283 traM WP_000138552.1 transfer conjugation,relaxosome "Plasmid RefSeq" Homology contig_108_3 1540 2232 -1 ID=1_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.506 98.7 454 230 1.6099999999999997e-163 231 1 230 1 230
mobileOG_000039399 traM WP_000138549.1 transfer conjugation,relaxosome Multiple Homology contig_108_3 1540 2232 -1 ID=1_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.506 98.7 453 230 2.29e-163 231 1 230 1 230
mobileOG_000298914 traM U9Z662 transfer conjugation,relaxosome "Plasmid RefSeq" Homology contig_108_3 1540 2232 -1 ID=1_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.506 98.3 452 230 6.56e-163 231 1 230 1 230
mobileOG_000044881 traM WP_021013267.1 transfer conjugation,relaxosome COMPASS Homology contig_108_3 1540 2232 -1 ID=1_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.506 98.1 428 237 3.3999999999999993e-153 231 1 216 1 216
mobileOG_000035640 traL WP_001055900.1 transfer conjugation Multiple Homology contig_108_4 2229 2576 -1 ID=1_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.529 100 219 115 1.4e-74 116 1 115 1 115
